,ds,y
637,2022-10-20 20:00:00,1282.55
638,2022-10-20 21:00:00,1284.82
639,2022-10-20 22:00:00,1282.96
640,2022-10-20 23:00:00,1282.57
641,2022-10-21 00:00:00,1284.84
642,2022-10-21 01:00:00,1286.57
643,2022-10-21 02:00:00,1289.79
644,2022-10-21 03:00:00,1287.54
645,2022-10-21 04:00:00,1288.28
646,2022-10-21 05:00:00,1288.02
647,2022-10-21 06:00:00,1285.44
648,2022-10-21 07:00:00,1284.59
649,2022-10-21 08:00:00,1278.12
650,2022-10-21 09:00:00,1280.39
651,2022-10-21 10:00:00,1281.49
652,2022-10-21 11:00:00,1275.52
653,2022-10-21 12:00:00,1269.59
654,2022-10-21 13:00:00,1285.86
655,2022-10-21 14:00:00,1279.66
656,2022-10-21 15:00:00,1297.47
657,2022-10-21 16:00:00,1296.96
658,2022-10-21 17:00:00,1298.63
659,2022-10-21 18:00:00,1296.05
660,2022-10-21 19:00:00,1303.3
661,2022-10-21 20:00:00,1302.67
662,2022-10-21 21:00:00,1299.02
663,2022-10-21 22:00:00,1301.4
664,2022-10-21 23:00:00,1299.75
665,2022-10-22 00:00:00,1301.89
666,2022-10-22 01:00:00,1298.98
667,2022-10-22 02:00:00,1296.07
668,2022-10-22 03:00:00,1298.81
669,2022-10-22 04:00:00,1297.24
670,2022-10-22 05:00:00,1296.53
671,2022-10-22 06:00:00,1297.78
672,2022-10-22 07:00:00,1299.69
673,2022-10-22 08:00:00,1300.62
674,2022-10-22 09:00:00,1299.72
675,2022-10-22 10:00:00,1304.42
676,2022-10-22 11:00:00,1305.67
677,2022-10-22 12:00:00,1305.99
678,2022-10-22 13:00:00,1310.3
679,2022-10-22 14:00:00,1315.67
680,2022-10-22 15:00:00,1316.38
681,2022-10-22 16:00:00,1314.99
682,2022-10-22 17:00:00,1311.31
683,2022-10-22 18:00:00,1311.72
684,2022-10-22 19:00:00,1314.19
685,2022-10-22 20:00:00,1316.13
686,2022-10-22 21:00:00,1317.05
687,2022-10-22 22:00:00,1315.25
688,2022-10-22 23:00:00,1313.61
689,2022-10-23 00:00:00,1311.44
690,2022-10-23 01:00:00,1308.35
691,2022-10-23 02:00:00,1312.39
692,2022-10-23 03:00:00,1313.22
693,2022-10-23 04:00:00,1309.85
694,2022-10-23 05:00:00,1308.72
695,2022-10-23 06:00:00,1309.21
696,2022-10-23 07:00:00,1309.57
697,2022-10-23 08:00:00,1311.62
